ax,ay,az,gx,gy,gz,label
1.067383,-0.01123047,-0.04394531,0.3282443,1.824428,1.015267,0,0
1.067383,-0.01049805,-0.03442383,0.2213741,1.740458,0.9312977,0,0
1.067383,-0.007080078,-0.04760742,0.2213741,1.748092,0.9236641,0,0
1.067383,-0.006591797,-0.05615234,0.03816794,1.725191,0.9160305,0,0
1.067383,-0.005371094,-0.03759766,0.4274809,1.48855,1.061069,0,0
1.067383,-0.004638672,-0.04394531,0.2824428,1.839695,0.9007633,0,0
1.067383,0.003173828,-0.03466797,0.2061069,1.763359,1.030534,0,0
1.067139,-0.02636719,-0.08642578,0.3587786,1.610687,1.221374,0,10
1.067139,-0.01538086,-0.04150391,0.3358779,1.679389,1.183206,0,0
1.067139,-0.01245117,-0.02661133,0.3129771,1.656489,1.236641,0,0
1.067139,-0.01098633,-0.03466797,0.4198473,1.59542,1.183206,0,0
1.067139,-0.01025391,-0.04150391,0.389313,1.694656,0.961832,0,0
1.067139,-0.01025391,-0.0378418,0.3206107,1.778626,1.145038,0,0
1.067139,-0.01000977,-0.04980469,0.2213741,1.656489,0.9923664,0,0
1.067139,-0.0078125,-0.04370117,0.2366412,1.755725,1.083969,0,0
1.067139,-0.007568359,-0.04321289,0.3206107,1.862595,1.068702,0,0
1.067139,-0.006347656,-0.01928711,0.2900764,1.725191,1.030534,0,0
1.067139,0.00390625,-0.0925293,0.2671756,2.839695,1.320611,0,1
1.066895,-0.01293945,-0.05419922,0.2137404,1.732824,0.8244275,0,0
1.066895,-0.01147461,-0.03979492,0.4351145,1.656489,1.137405,0,0
1.066895,-0.01025391,-0.04296875,0.2671756,1.625954,1.122137,0,0
1.066895,-0.01025391,-0.02661133,0.2519084,1.885496,1.053435,0,0
1.066895,-0.008789063,-0.04223633,0.3129771,1.824428,1.122137,0,0
1.066895,-0.008300781,-0.03369141,0.4045802,1.709924,1.015267,0,0
1.066895,-0.005371094,-0.03051758,0.3435115,1.549618,1.007634,0,0
1.066895,0.002441406,-0.03857422,0.2748091,1.725191,1.10687,0,0
1.06665,-0.03271484,0.7341309,-9.862596,-17.87786,1.198473,0,1
1.06665,-0.01147461,-0.03417969,0.3816794,1.610687,1.137405,0,0
1.06665,-0.009033203,-0.03759766,0.2137404,1.603053,0.8244275,0,0
1.06665,-0.008544922,-0.04956055,0.389313,1.717557,1.167939,0,0
1.06665,-0.0078125,-0.05566406,0.3358779,1.824428,0.9541985,0,0
1.06665,-0.007324219,-0.04345703,0.2671756,1.656489,1.10687,0,0
1.06665,-0.005126953,-0.04394531,0.2442748,1.648855,1.160305,0,0
1.06665,-0.004150391,-0.03515625,0.2671756,1.625954,1.122137,0,0
1.06665,-0.003417969,-0.0378418,0.1755725,1.458015,1.053435,0,0
1.06665,-0.001464844,-0.03930664,0.3358779,1.900763,1.129771,0,0
1.06665,-0.0004882813,-0.02807617,0.3435115,1.656489,0.9770992,0,0
1.066406,-0.0222168,0.004150391,0.740458,2.290076,0.1068702,0,0
1.066406,-0.01098633,-0.02587891,0.3358779,1.89313,1.076336,0,0
1.066406,-0.008789063,-0.04174805,0.2137404,1.603053,1.007634,0,0
1.066406,-0.008300781,-0.0534668,0.2290076,1.587786,0.8167939,0,0
1.066406,-0.006347656,-0.046875,0.2977099,1.671756,1.10687,0
1.066406,-0.003173828,-0.04003906,0.1679389,1.603053,1.0,0,0
1.066406,-0.002197266,-0.03076172,0.2061069,1.694656,1.129771,0
1.066162,-0.03149414,-0.09008789,0.259542,-1.335878,0.6030535,0,10
1.066162,-0.009765625,-0.04296875,0.2366412,1.59542,1.0,0,1
1.066162,-0.008789063,-0.03979492,0.2290076,1.549618,1.0,0,0
1.066162,-0.006835938,-0.03930664,0.2748091,1.748092,0.8167939,0,0
1.066162,-0.005371094,-0.04077148,0.3664122,1.709924,1.10687,0,0
1.066162,-0.0009765625,-0.04248047,0.2366412,1.679389,1.045802,0
1.066162,0.0004882813,-0.03173828,0.3358779,1.740458,1.206107,0,0
1.065918,-0.3144531,1.394531,215.8626,31.55725,152.5267,0,10
1.065918,-0.06860352,-0.0002441406,47.21374,6.137404,5.778626,0,1
1.065918,-0.01342773,-0.04882813,0.2366412,1.778626,1.015267,0,0
1.065918,-0.01196289,-0.03955078,0.3587786,1.496183,1.091603,0,0
1.065918,-0.004882813,-0.04614258,0.4503817,1.725191,1.015267,0,1
1.065918,-0.004638672,-0.02758789,0.08396947,1.671756,1.129771,0,1
1.065918,0.004394531,-0.03833008,0.3358779,1.984733,1.152672,0,0
1.065918,-0.003173828,-0.04101563,0.2748091,1.732824,1.022901,0
1.065918,0.003173828,-0.03759766,0.1145038,1.625954,1.122137,0,0
1.065918,-0.001708984,-0.04516602,0.2519084,1.709924,1.083969,0,0
1.065918,-0.001708984,-0.03295898,0.4122138,1.832061,0.961832,0,0
1.065918,-0.001464844,-0.04394531,0.3282443,1.656489,1.038168,0,0
1.065674,-0.01171875,-0.04418945,0.1679389,1.709924,1.045802,0,0
1.065674,-0.009521484,-0.0300293,0.3206107,1.625954,1.045802,0,0
1.065674,0.006347656,-0.0378418,0.1908397,1.610687,1.038168,0,0
1.065674,-0.00390625,-0.04003906,0.3129771,1.648855,1.015267,0,0
1.065674,-0.003662109,-0.04321289,0.4274809,1.717557,1.137405,0,0
1.065674,-0.003173828,-0.2478027,-3.122137,92.19847,24.0458,0,10
1.06543,-0.01123047,-0.04663086,0.1526718,1.847328,1.045802,0
1.06543,-0.009521484,-0.03442383,0.2977099,1.633588,1.007634,0,0
1.06543,-0.006347656,-0.03369141,0.1908397,1.755725,1.030534,0,0
1.06543,-0.005371094,-0.03930664,0.3206107,1.679389,1.145038,0,0
1.06543,-0.005126953,-0.04833984,0.3740458,1.78626,1.152672,0,0
1.06543,-0.004638672,-0.04516602,0.4580153,1.717557,0.9923664,0,0
1.065186,-0.1584473,0.9926758,28.25954,31.39695,166.2824,0,10
1.065186,-0.01391602,-0.04785156,0.4732824,1.748092,0.9465649,0,0
1.065186,-0.01245117,-0.03857422,0.2824428,1.694656,0.9694656,0,0
1.065186,-0.009521484,-0.04370117,0.351145,1.78626,0.9236641,0,0
1.065186,-0.0078125,-0.04174805,0.1832061,1.816794,0.9923664,0,0
1.065186,-0.006103516,-0.03833008,0.1984733,1.587786,0.7633588,0,0
1.065186,-0.005126953,-0.04003906,0.259542,1.656489,0.8167939,0,0
1.065186,-0.0004882813,-0.04296875,0.2442748,1.740458,1.076336,0,0
1.064941,-0.009033203,-0.02758789,0.3053435,1.679389,1.045802,0,0
1.064941,-0.006835938,-0.04443359,0.3129771,1.748092,1.022901,0,0
1.064941,-0.006591797,-0.04858398,0.4198473,1.70229,0.9923664,0,0
1.064941,-0.005615234,-0.03466797,0.3664122,1.748092,0.9770992,0,0
1.064697,-0.01025391,-0.03662109,0.2824428,1.778626,1.022901,0,0
1.064697,0.0078125,-0.05297852,0.2671756,2.061069,0.8091603,0,0
1.064697,-0.0078125,-0.04858398,0.2137404,1.740458,1.152672,0,0
1.064697,-0.005615234,-0.04418945,0.3740458,1.862595,1.053435,0,0
1.064697,-0.003417969,-0.03686523,0.1832061,1.648855,1.068702,0,0
1.064697,-0.001464844,-0.03710938,0.3816794,1.59542,1.022901,0,0
1.064453,-0.01513672,-0.05322266,0.3206107,1.603053,1.152672,0
1.064453,-0.01025391,-0.04052734,0.1374046,1.671756,0.9007633,0,0
1.064453,-0.007080078,-0.03491211,0.2290076,1.717557,1.045802,0,0
1.064209,-0.01342773,-0.03613281,0.2519084,1.80916,0.961832,0,0
1.064209,-0.009765625,-0.04492188,0.3129771,1.748092,1.099237,0,0
1.064209,-0.007080078,-0.04370117,0.1068702,1.610687,1.022901,0,0
1.064209,-0.004882813,-0.0234375,0.2213741,1.854962,0.8931297,0,0
1.064209,-0.004394531,-0.03222656,0.3053435,1.389313,1.122137,0,1
1.064209,-0.00390625,-0.04199219,0.2748091,1.694656,0.9541985,0,0
1.063965,-0.01245117,-0.04833984,0.1068702,1.694656,0.9923664,0,0
1.063965,-0.008789063,-0.03808594,0.5496183,1.664122,1.053435,0,0
1.063721,-0.01855469,-0.0390625,0.3053435,1.862595,0.9770992,0,0
1.063721,-0.01074219,-0.03710938,0.3282443,1.755725,1.015267,0,10
1.063721,-0.008544922,-0.03735352,0.3282443,1.70229,0.870229,0,0
1.063721,-0.005615234,-0.03662109,0.2061069,1.70229,0.9923664,0,0
1.063721,-0.004882813,-0.03662109,0.2519084,1.656489,0.9694656,0,0
1.063721,-0.003662109,-0.0378418,0.2748091,1.70229,1.160305,0,1
1.063721,0.002685547,-0.04418945,0.2213741,1.480916,0.7862596,0,0
1.063721,0.002685547,-0.02758789,0.2519084,1.977099,1.145038,0,0
1.063721,-0.001464844,-0.03979492,0.1984733,1.793893,0.9694656,0,1
1.063477,-0.01049805,-0.04394531,0.1221374,1.587786,1.129771,0,0
1.063477,-0.005371094,-0.04248047,0.2442748,1.541985,1.038168,0,0
1.063477,-0.004882813,-0.04345703,0.2824428,1.854962,1.022901,0,0
1.062988,0.1230469,0.3178711,-34.19847,-10.33588,-2.671756,0,10
1.062988,-0.004150391,-0.03173828,0.2442748,1.40458,0.9694656,0,1
1.062744,-0.008300781,-0.03735352,0.3969466,1.541985,1.030534,0,0
1.0625,-0.006591797,-0.05078125,0.08396947,1.625954,0.9923664,0,0
1.062012,-0.03344727,0.046875,3.557252,-1.770992,2.030534,0,1
1.062012,-0.01293945,-0.03710938,0.2748091,1.656489,0.9465649,0,0
1.062012,0.0002441406,-0.03955078,0.3587786,1.564886,1.0,0,0
1.061768,-0.02026367,-0.03613281,-0.02290076,1.717557,1.236641,0,10
1.061768,-0.009765625,-0.03881836,0.2213741,1.610687,0.8549618,0,0
1.061523,-0.004394531,-0.03979492,0.2977099,1.687023,1.068702,0,0
1.061279,-0.0078125,-0.04003906,0.2442748,1.70229,1.10687,0,0
1.061035,-0.01928711,-0.04760742,0.2824428,1.694656,1.114504,0,0
1.061035,-0.004150391,-0.03051758,0.3053435,1.694656,0.7251908,0,0
1.060791,-0.005615234,-0.03710938,0.4503817,1.862595,0.8549618,0,0
1.060547,0.1320801,-0.6970215,139.7405,-63.30534,26.53435,0,1
1.060547,-0.02612305,-0.06347656,0.3740458,1.740458,0.8473283,0,0
1.060303,-0.009521484,-0.03979492,0.1526718,1.801527,0.8854962,0,0
1.060303,-0.006103516,-0.03222656,0.2061069,1.70229,0.8396947,0
1.060303,-0.003662109,-0.03881836,0.4427481,1.78626,1.068702,0,0
1.060059,-0.02148438,-0.002441406,-1.061069,0.1908397,0.08396947,0,1
1.059814,-0.157959,-0.921875,72.70229,-5.167939,42.68702,0,1
1.059814,-0.01757813,-0.1359863,15.19847,-39.20611,8.267176,0,10
1.059326,-0.01953125,-0.04199219,0.2213741,1.656489,1.167939,0,0
1.059082,0.05786133,-1.023193,122.7786,-26.80916,39.68702,0,1
1.058838,-0.08349609,-0.06640625,-34.90076,31.35878,20.67175,0,1
1.058594,-0.3188477,-0.1525879,75.32061,29.47328,-198.8473,0,10
1.057861,0.008056641,-0.0168457,0.1679389,2.305344,0.8473283,0,0
1.057861,0.002197266,-0.03198242,0.2977099,1.801527,1.007634,0,0
1.057617,-0.01733398,-0.004882813,0.259542,1.717557,0.8473283,0,0
1.057373,0.1240234,-0.5949707,108.4275,-53.12214,54.20611,0,1
1.057373,-0.0009765625,-0.03320313,0.129771,1.625954,0.8015267,0,0
1.056885,0.3583984,-0.2382813,7.0,95.64886,-4.389313,0,1
1.056885,0.1682129,-0.0144043,124.8702,-62.44275,42.90076,0,1
1.056885,-0.01025391,-0.04956055,0.2366412,1.877863,0.8778625,0,0
1.056641,0.1679688,-0.9018555,114.3511,-61.0229,30.03053,0,1
1.056152,0.1599121,-0.6291504,154.8473,-71.94656,25.53435,0,1
1.055908,-0.02490234,-0.02587891,0.3206107,1.801527,0.8854962,0,0
1.055908,0.005615234,-0.04272461,0.259542,1.519084,0.9007633,0,1
1.054932,-0.515625,1.999939,191.313,123.1221,33.50382,0,10
1.054199,-0.01489258,-0.003417969,0.4580153,1.328244,0.6030535,0,1
1.053955,-0.5603027,-0.4379883,89.9771,29.08397,-226.0229,0,10
1.053955,-0.2246094,1.091064,-205.9389,132.6794,-136.7099,0,10
1.053467,0.1865234,-0.9562988,117.2519,-64.52672,40.45802,0,1
1.052979,0.1142578,0.5800781,-102.3969,61.70229,-37.35115,0,1
1.051514,0.1774902,0.1411133,117.4809,-38.71756,23.56489,0,1
1.051025,0.2402344,-0.09423828,-77.15267,12.66412,-1.305344,0,1
1.050049,0.03027344,0.7229004,170.771,89.99236,-110.5343,0,10
1.049316,0.182373,0.3601074,130.4733,-28.38168,17.73282,0,1
1.049072,-0.1357422,1.054443,0.3969466,96.74809,178.3512,0,10
1.048828,-0.04492188,0.2111816,-129.4046,-22.91603,-10.64886,0,1
1.04834,0.08764648,-0.08398438,63.01527,-32.44275,37.34351,0,1
1.047852,-0.114502,-0.498291,-95.229,25.20611,-45.69466,0,1
1.047363,-0.0009765625,-0.04663086,0.2900764,2.015267,0.9923664,0,0
1.047119,0.1635742,-0.421875,148.1069,-85.43511,32.54198,0,1
1.046631,0.05737305,-0.2648926,44.64885,9.549619,7.435114,0,1
1.045654,-0.03076172,0.03222656,-6.48855,75.46565,-20.27481,0,0
1.04541,0.02587891,-0.661377,127.9618,-52.50382,54.76336,0,1
1.045166,0.07324219,0.182373,-2.206107,-20.43511,-2.358779,0,10
1.044922,0.2229004,0.2990723,42.33588,49.77863,7.671756,0,10
1.044678,0.0,-0.1618652,0.7938931,22.48855,8.969465,0,10
1.043701,0.02636719,-0.1367188,18.70992,-65.58778,-31.25191,0,10
1.043457,-0.1203613,-0.5529785,21.53435,-78.62595,173.3664,0,10
1.042969,0.1640625,-0.01318359,136.6412,-63.61832,36.50382,0,1
1.042725,-0.1018066,-0.7978516,82.76336,-10.87786,49.48092,0,1
1.04248,-0.009765625,-0.1328125,0.4122138,2.854962,1.152672,0,0
1.040527,-0.6691895,-0.6174316,101.0153,10.56489,-250.1374,0,10
1.039551,0.006347656,-0.05932617,0.1679389,1.358779,1.015267,0,0
1.039063,0.1574707,-0.3383789,147.0229,-69.229,31.05343,0,1
1.037354,-0.2304688,1.110107,-250.1374,-49.68702,-56.9313,0,10
1.036865,-0.0002441406,-0.5163574,-134.6718,50.32061,-51.54962,0,1
1.036621,0.07641602,-0.5874023,136.5267,-38.1145,65.9313,0,1
1.036377,-0.1750488,1.325928,-15.18321,67.22137,209.7328,0,10
1.0354,0.1723633,0.5012207,70.9542,60.9313,-19.22901,0,1
1.0354,0.04711914,-0.5297852,140.1908,-39.48855,52.72519,0,1
1.035156,-0.09863281,0.8383789,15.16031,-4.793893,54.76336,0,1
1.032227,0.03100586,0.2116699,21.17557,-15.43511,-13.52672,0,10
1.032227,0.002929688,-0.06054688,0.3206107,3.267176,0.6183206,0,0
1.031494,0.1032715,-0.5085449,133.8779,-72.8168,46.38931,0,1
1.030273,-0.1374512,-0.831543,-70.19847,-7.709924,-51.42748,0,1
1.029297,0.005126953,-0.5693359,-127.4504,48.23664,-50.70992,0,1
1.029053,0.03979492,-0.1499023,-121.3511,45.48855,-61.9771,0,1
1.027344,0.2138672,0.1174316,5.137404,31.91603,7.89313,0,1
1.025635,0.0690918,-0.385498,150.0458,-54.12214,35.70229,0,1
1.023438,0.3339844,1.441895,-250.1374,132.3053,-84.19084,0,10
1.022461,-0.2104492,-0.1157227,-146.7481,65.09161,0.6946565,0,10
1.021973,0.01000977,-0.03930664,0.2824428,1.832061,1.381679,0,0
1.02124,-0.3166504,-1.06665,67.36641,82.62595,-137.2672,0,10
1.02124,0.006347656,-0.02856445,0.4580153,3.183206,0.07633588,0,1
1.020264,0.1484375,0.1989746,9.938931,2.374046,-0.9083969,0,10
1.018799,0.04370117,-0.3933105,-115.5802,47.9542,-27.69466,0,1
1.018555,0.08154297,-0.470459,102.9389,-46.82443,65.84733,0,1
1.016602,0.1660156,-0.7839355,119.0916,-59.96183,41.29008,0,1
1.015381,-0.01342773,0.05395508,-1.251908,170.7252,9.755725,0,10
1.015137,0.1743164,0.1262207,127.5649,-34.61069,25.70992,0,1
1.014648,-0.001953125,-0.8964844,126.458,-49.58779,75.13741,0,1
1.013916,-0.1875,-1.328613,29.44275,7.175572,13.0,0,1
1.013916,0.05859375,-0.7163086,-108.4046,44.66412,-42.48855,0,1
1.013428,0.1083984,-0.1921387,149.4351,-67.66412,37.89313,0,1
1.012695,-0.08862305,1.284912,24.41221,67.50381,144.5878,0,10
1.011719,0.1628418,-1.120117,121.1527,-60.09924,36.0458,0,1
1.01123,-0.09765625,0.8181152,-2.916031,62.89313,183.5954,0,10
1.010742,-0.1176758,0.9465332,-209.1603,3.251908,8.770992,0,10
1.010254,0.07055664,-0.8757324,-99.9313,44.72519,-32.83206,0,1
1.01001,0.2580566,-1.832764,1.358779,15.62595,-4.763359,0,1
1.008545,-0.03735352,-0.03540039,-0.007633588,3.916031,3.40458,0,0
1.008301,0.04980469,-0.4968262,155.6794,-61.06107,43.10687,0,1
1.008057,0.1293945,0.1022949,115.1527,-53.50382,45.40458,0,1
1.005127,0.1921387,0.130127,114.8092,-49.78626,25.19847,0,1
1.004883,0.1899414,-1.253174,-124.1985,74.92367,-43.47328,0,1
1.004395,0.06542969,-0.5395508,-120.4351,71.83969,-41.96183,0,1
1.003906,-0.0168457,-0.07250977,-85.48092,16.54962,-27.94657,0,1
1.003174,0.08520508,-0.4951172,135.3282,-56.59542,40.1145,0,1
1.002686,-0.1003418,0.1464844,-57.52672,-60.47328,0.3053435,0,10
1.002686,0.05688477,-0.7531738,-142.4122,46.96947,-45.0916,0,1
1.002686,-0.0234375,0.2790527,-9.007633,1.969466,15.1145,0,1
1.002197,-0.05102539,-0.2763672,67.48855,15.39695,45.20611,0,1
1.000244,-0.03466797,-0.2746582,5.412214,-46.96947,29.25954,0,1
1.0,0.2092285,0.1977539,128.7863,-51.32061,11.53435,0,1
0.9992676,0.1628418,-0.3918457,157.229,-56.34351,20.9542,0,1
0.9990234,-0.189209,-1.077393,78.05344,-9.687023,42.0916,0,1
0.9987793,-0.1879883,0.8669434,38.25191,107.1221,163.7939,0,10
0.9985352,-0.2485352,0.2373047,11.72519,-28.49618,-3.114504,0,10
0.998291,-0.5637207,-0.5720215,102.7863,-39.22901,-229.9084,0,10
0.9968262,0.1362305,-0.1694336,160.4962,-73.35878,28.98473,0,1
0.9968262,0.05883789,-0.848877,-109.855,46.96183,-31.00763,0,1
0.996582,0.3933105,-1.450195,-250.1374,-166.9008,158.6107,0,10
0.9963379,0.03369141,-1.66333,-216.626,-133.8702,119.2977,0,10
0.9938965,0.02807617,0.2099609,94.69466,-15.1374,15.68702,0,1
0.9936523,0.1989746,0.03833008,15.60305,44.0229,19.35878,0,1
0.9916992,0.03173828,-0.4511719,113.6107,-37.93893,39.0458,0,1
0.9909668,0.03881836,-0.06591797,-15.27481,17.32825,0.7099237,0,1
0.9907227,0.197998,-1.075684,154.7634,-68.34351,10.73282,0,10
0.9892578,0.1601563,0.03100586,130.1298,-62.78626,32.94656,0,1
0.9890137,0.03149414,-0.6682129,-104.8931,50.83206,-48.54962,0,1
0.9873047,-0.06884766,1.281982,-69.69466,152.7252,171.9618,0,10
0.9870605,0.1489258,0.2558594,127.0076,-44.9313,39.65649,0,1
0.9853516,-0.02124023,-0.7900391,98.54962,-33.89313,53.75573,0,1
0.9838867,-0.3234863,0.3808594,47.61832,-60.9084,1.0,0,10
0.9836426,0.05981445,0.1533203,-2.465649,-27.92366,33.01527,0,1
0.982666,0.1384277,0.2009277,-3.664122,-10.57252,-7.274809,0,10
0.982666,0.07592773,-0.5556641,126.8779,-47.83206,38.42748,0,1
0.9821777,0.104248,-0.4970703,167.1985,-75.84733,25.9542,0,1
0.9816895,0.1506348,0.2565918,148.8244,-58.98473,35.20611,0,1
0.980957,0.1887207,0.4633789,110.9695,-21.03817,16.56489,0,1
0.9804688,0.1669922,0.02905273,-118.0,4.954198,-30.03817,0,1
0.9797363,0.01733398,1.205566,-9.312977,72.53435,205.5267,0,10
0.9746094,0.6745605,0.6994629,-250.1374,-250.1374,-27.73282,0,10
0.9746094,0.1970215,0.2456055,61.1145,-11.56489,8.267176,0,1
0.9746094,0.1340332,0.2353516,9.083969,79.20611,7.564886,0,1
0.9743652,0.104248,-0.4057617,127.5802,-35.84733,53.16031,0,1
0.9724121,0.4350586,-0.08935547,-38.19847,9.59542,-33.90076,0,1
0.9724121,0.2741699,-0.855957,229.1603,-94.29771,50.29771,0,10
0.972168,-0.002197266,-1.319824,-250.1374,-108.1603,123.4198,0,10
0.9707031,-0.4138184,0.3225098,-46.63359,58.17557,3.40458,0,10
0.9702148,0.1049805,-0.2319336,131.7557,-64.96183,37.80153,0,1
0.9689941,0.1760254,0.1540527,114.1985,-28.87786,25.0458,0,1
0.9689941,0.05419922,-0.3054199,-123.8168,42.48092,-40.44275,0,1
0.9667969,0.1875,0.9406738,-14.1145,23.53435,3.366412,0,1
0.9643555,-0.3149414,1.806641,7.183206,88.33588,250.1298,0,10
0.9638672,0.08813477,-0.05151367,-109.5191,37.96183,-26.48855,0,1
0.9621582,-0.3415527,0.4707031,-47.21374,71.59542,0.07633588,0,10
0.9621582,0.2614746,0.9443359,-18.38931,17.15267,-1.839695,0,1
0.9621582,0.0847168,-0.1875,97.39695,-19.55725,30.18321,0,1
0.9616699,-0.1149902,-0.6904297,106.5496,-29.59542,52.71756,0,1
0.9606934,0.1247559,0.2958984,-96.86259,24.13741,-20.39695,0,1
0.9594727,0.1572266,1.999939,-189.084,25.77863,4.114504,0,10
0.9594727,-0.1137695,0.4372559,34.75573,-34.51145,2.748092,0,10
0.9592285,0.05297852,-0.220459,-142.3893,42.40458,-55.64885,0,1
0.9584961,0.994873,1.831055,250.1298,120.1908,25.09924,0,10
0.956543,0.08935547,0.7055664,-59.25191,62.48092,213.3282,0,10
0.9555664,0.1328125,0.01171875,-51.12977,109.4504,18.51145,0,1
0.9536133,0.03125,0.1262207,18.19084,-76.1832,-50.13741,0,10
0.9533691,0.2197266,0.4047852,107.8473,-31.0,23.65649,0,1
0.9528809,0.1875,0.2375488,109.9542,-53.64885,49.43512,0,1
0.9519043,0.09619141,-0.3137207,166.5114,-55.39695,58.77863,0,1
0.9516602,0.28125,0.6235352,6.572519,31.67939,-16.47328,0,1
0.9504395,0.1853027,0.5673828,98.47328,-14.56489,24.19847,0,1
0.9501953,0.1728516,0.3359375,159.5496,-55.54198,17.15267,0,1
0.9499512,0.06591797,-0.008056641,-128.4198,46.43512,-29.67175,0,1
0.9489746,-0.8679199,-0.2790527,-19.89313,12.12977,-61.42748,0,10
0.9489746,0.2629395,0.520752,-71.83969,26.70229,-26.65649,0,1
0.9487305,0.06689453,-0.8041992,-127.1145,44.67176,-30.12214,0,1
0.9484863,-0.642334,-0.6711426,71.58778,-37.29771,-214.771,0,10
0.9462891,-0.6171875,-0.3925781,104.0534,-37.12214,-231.7328,0,10
0.9462891,0.03637695,-0.3876953,-145.4198,54.21374,-42.8168,0,1
0.9460449,-0.3044434,0.197998,-54.24427,55.91603,0.6259542,0,10
0.9453125,0.1872559,0.8562012,-204.4198,66.23664,6.89313,0,10
0.9433594,0.04003906,-1.196045,236.5114,41.0,-170.4657,0,10
0.942627,0.02319336,-0.5180664,-120.458,44.83206,-34.43512,0,1
0.940918,-0.07763672,-0.2912598,165.2214,-43.10687,41.38168,0,1
0.9401855,0.08520508,-0.6433105,-124.4427,82.83206,11.54198,0,10
0.9399414,0.2016602,1.230469,102.3206,0.6564885,2.610687,0,10
0.9399414,0.1804199,0.4025879,-50.16794,30.65649,-26.09924,0,1
0.939209,0.2453613,0.5561523,-31.44275,33.51145,-25.70229,0,1
0.9377441,-0.1970215,-1.599121,178.0305,83.67939,-204.8168,0,10
0.9377441,0.09008789,0.1096191,-102.2672,28.78626,-19.69466,0,1
0.9370117,0.1745605,0.5068359,-42.80916,21.80153,2.648855,0,1
0.9367676,0.05078125,-0.08081055,-139.084,39.96947,-41.29008,0,1
0.9355469,-0.498291,-0.6943359,6.816794,-56.41221,-250.1374,0,10
0.9355469,0.1130371,-0.3859863,-122.6412,51.05344,-45.57252,0,1
0.9353027,-0.05737305,-0.0480957,23.67175,-1.061069,9.458015,0,1
0.9345703,0.1877441,0.1196289,99.24428,-44.89313,48.61069,0,1
0.934082,0.04736328,-0.5202637,-160.2824,71.92367,-47.03817,0,1
0.9335938,-0.09423828,-0.1745605,-118.1908,13.61832,-83.50381,0,1
0.9326172,0.1269531,-0.08520508,18.46565,-0.8396947,3.877863,0,1
0.9313965,0.1599121,-0.2839355,-70.38931,36.82443,-18.51908,0,1
0.9291992,0.7944336,1.999939,250.1298,74.37405,44.70992,0,10
0.9284668,0.03271484,-0.2915039,-137.6107,45.0687,-40.15267,0,1
0.9274902,0.1882324,0.4221191,116.3206,-23.21374,30.78626,0,1
0.927002,-0.04199219,0.4719238,9.022901,-4.076336,-5.671756,0,10
0.9267578,0.2207031,0.6706543,22.39695,2.068702,3.335878,0,1
0.9262695,0.1774902,0.4372559,111.0305,-53.0229,22.70992,0,1
0.9238281,0.2241211,0.4560547,-42.64122,34.21374,-41.12214,0,1
0.9230957,0.2402344,0.434082,-38.59542,21.67939,-17.16031,0,1
0.9230957,0.1845703,0.3830566,107.9084,-13.59542,22.48092,0,1
0.9230957,0.09326172,1.128662,-212.6412,-58.96947,74.64122,0,10
0.9206543,-0.2797852,1.247803,217.0534,97.48855,-4.022901,0,10
0.9204102,-0.05859375,0.4570313,-2.534351,4.48855,4.267176,0,10
0.9194336,0.1147461,-0.1054688,-112.9237,50.89313,-46.10687,0,1
0.9191895,-0.06640625,0.4631348,-1.458015,1.610687,2.244275,0,10
0.9189453,-0.0625,-0.1943359,103.0382,7.725191,26.0458,0,1
0.9174805,0.2165527,0.2844238,29.90076,28.12977,-5.908397,0,1
0.9174805,-0.06274414,0.4365234,-1.633588,2.755725,3.0,0,10
0.9172363,0.2624512,0.4179688,1.694656,34.36641,-20.46565,0,1
0.9172363,-0.02832031,0.3249512,5.694656,-115.1679,-39.78626,0,10
0.9160156,0.2124023,0.5134277,13.91603,0.8778625,-5.320611,0,1
0.9160156,0.046875,-1.229004,250.1298,142.7176,-85.90076,0,10
0.9155273,0.1694336,0.5969238,125.3969,-34.75573,21.38931,0,1
0.9155273,0.08105469,-0.4831543,-123.8931,41.35115,-30.00763,0,1
0.9152832,0.3305664,0.925293,-250.1374,125.9389,175.1221,0,10
0.9135742,0.1806641,1.290527,19.91603,-26.0916,39.29008,0,10
0.9135742,0.03149414,-0.236084,-159.8779,55.1145,-38.85496,0,1
0.9130859,0.1433105,0.2897949,148.7405,-28.06107,22.0687,0,1
-0.9123535,1.045898,-0.9589844,-250.1374,-102.7023,250.1298,0,10
0.9101563,-0.008544922,0.3085938,-4.038168,57.82443,61.59542,0,10
0.9094238,-0.5097656,0.6569824,90.83206,-58.77099,57.75573,0,10
0.9086914,0.2067871,0.6489258,74.60305,-0.2748091,4.320611,0,1
0.9086914,-0.02099609,-0.4384766,100.8473,-4.572519,38.83969,0,1
0.9072266,-0.2963867,-0.8894043,8.091603,-9.282443,156.8626,0,10
0.9067383,0.08911133,-0.5266113,-132.6565,41.49618,-26.90076,0,1
0.9047852,0.1948242,0.3789063,92.93893,-39.12214,39.35878,0,1
0.9042969,-0.2485352,0.02172852,6.580153,-26.77863,-7.114504,0,10
-0.9040527,-0.375,-1.552734,-157.542,-68.68702,232.4198,0,10
0.901123,0.08642578,-0.6796875,-140.4809,50.52672,-44.32824,0,1
0.9008789,0.1987305,0.7258301,94.92367,-10.48855,15.80153,0,1
0.9001465,0.2060547,0.3017578,95.70229,-30.9542,46.16031,0,1
